152,-30.405042107682
182,-30.7557996014765
212,-30.9716590738385
242,-31.1526576421107
272,-31.2799275010881
302,-31.3955957897324
332,-31.4820327145787
362,-31.5486554680262
392,-31.5999782619726
422,-31.6396259843427
452,-31.6690559417576
482,-31.6922475859896
512,-31.7065139719768
542,-31.7196361400409
572,-31.7219535956393
