152,-12.0207382687605
182,-12.1446646380754
212,-12.2273601418973
242,-12.2937190677617
272,-12.3466287824611
302,-12.3801158447504
332,-12.4052087225227
362,-12.4290429754829
392,-12.4449383110555
422,-12.4554378038407
452,-12.4646820149236
482,-12.4707393388694
512,-12.474090084435
542,-12.4780848831732
572,-12.4812874280537
