-70737.3196242811,-88366.6533875769
-70763.3273817697,-85367.583966083
-70787.2078821553,-73091.6680896042
-70805.5255110905,-46769.1285759124
-70813.0618998237,1319.09435132408
-70801.9298818281,80100.9343596434
